#FID	IID	POP
1374256	1374256	Europe
5078699	5078699	Europe
4881456	4881456	Europe
5365746	5365746	Europe
2996065	2996065	Europe
5754668	5754668	Europe
3875162	3875162	Europe
1011841	1011841	Europe
1179688	1179688	Europe
2951903	2951903	Europe
5791833	5791833	Europe
4700581	4700581	Europe
5801963	5801963	Europe
2477508	2477508	Europe
5858908	5858908	Europe
5422274	5422274	Europe
5936979	5936979	Europe
5163031	5163031	Europe
3994616	3994616	Europe
3738792	3738792	Europe
4336305	4336305	Europe
5921974	5921974	Europe
4100883	4100883	Europe
1848999	1848999	Europe
1326143	1326143	Europe
1584394	1584394	Europe
4626216	4626216	Europe
1900172	1900172	Europe
2038820	2038820	Europe
3742165	3742165	Europe
3216777	3216777	Europe
1445171	1445171	Europe
3368282	3368282	Europe
5290468	5290468	Europe
2820924	2820924	Europe
5366628	5366628	Europe
3978216	3978216	Europe
2508554	2508554	Europe
4755646	4755646	Europe
4998268	4998268	Europe
1056468	1056468	Europe
5328773	5328773	Europe
1224674	1224674	Europe
2797423	2797423	Europe
5170735	5170735	Europe
1276891	1276891	Europe
2170356	2170356	Europe
1646890	1646890	Europe
2661831	2661831	Europe
3908488	3908488	Europe
5365797	5365797	Europe
2388855	2388855	Europe
3295950	3295950	Europe
3344554	3344554	Europe
1487565	1487565	Europe
5305722	5305722	Europe
5762961	5762961	Europe
4681916	4681916	Europe
5950562	5950562	Europe
5251615	5251615	Europe
5616802	5616802	Europe
1092403	1092403	Europe
5517522	5517522	Europe
4396577	4396577	Europe
3561287	3561287	Europe
2853406	2853406	Europe
2679584	2679584	Europe
1420416	1420416	Europe
2574874	2574874	Europe
2319807	2319807	Europe
4451764	4451764	Europe
2256094	2256094	Europe
2702377	2702377	Europe
5892426	5892426	Europe
4351875	4351875	Europe
1150464	1150464	Europe
5640828	5640828	Europe
2827348	2827348	Europe
1671430	1671430	Europe
5452853	5452853	Europe
3147819	3147819	Europe
4223050	4223050	Europe
4384588	4384588	Europe
4492794	4492794	Europe
5605218	5605218	Europe
5364601	5364601	Europe
4434976	4434976	Europe
1320821	1320821	Europe
2431289	2431289	Europe
4334052	4334052	Europe
4268172	4268172	Europe
4399653	4399653	Europe
2541611	2541611	Europe
4668832	4668832	Europe
4831830	4831830	Europe
4973339	4973339	Europe
4638779	4638779	Europe
1023173	1023173	Europe
3184357	3184357	Europe
5667045	5667045	Europe
5026479	5026479	Europe
5200591	5200591	Europe
4488206	4488206	Europe
4448957	4448957	Europe
5754270	5754270	Europe
1090217	1090217	Europe
1019526	1019526	Europe
1713454	1713454	Europe
2437364	2437364	Europe
5569729	5569729	Europe
2367582	2367582	Europe
5857692	5857692	Europe
1093072	1093072	Europe
5550493	5550493	Europe
5613875	5613875	Europe
2171501	2171501	Europe
4525914	4525914	Europe
1688545	1688545	Europe
2177731	2177731	Europe
2086489	2086489	Europe
1615471	1615471	Europe
4762568	4762568	Europe
2208480	2208480	Europe
3562750	3562750	Europe
5803193	5803193	Europe
3829563	3829563	Europe
4331766	4331766	Europe
2740142	2740142	Europe
4123804	4123804	Europe
1295388	1295388	Europe
2787970	2787970	Europe
4205708	4205708	Europe
1298568	1298568	Europe
3627678	3627678	Europe
2662207	2662207	Europe
4247931	4247931	Europe
3621339	3621339	Europe
4029656	4029656	Europe
5894039	5894039	Europe
1726698	1726698	Europe
2887917	2887917	Europe
4536918	4536918	Europe
5659056	5659056	Europe
1919199	1919199	Europe
1686218	1686218	Europe
3458927	3458927	Europe
1029010	1029010	Europe
3853874	3853874	Europe
3639607	3639607	Europe
2264924	2264924	Europe
4602966	4602966	Europe
5671271	5671271	Europe
4060006	4060006	Europe
5656747	5656747	Europe
1727769	1727769	Europe
5543259	5543259	Europe
3123991	3123991	Europe
5666410	5666410	Europe
3891990	3891990	Europe
4491388	4491388	Europe
5576221	5576221	Europe
2167529	2167529	Europe
2442654	2442654	Europe
2765594	2765594	Europe
5612187	5612187	Europe
5185277	5185277	Europe
4224395	4224395	Europe
4787609	4787609	Europe
4480320	4480320	Europe
3970416	3970416	Europe
2564030	2564030	Europe
3082712	3082712	Europe
2540854	2540854	Europe
1668281	1668281	Europe
5350885	5350885	Europe
2001426	2001426	Europe
1385836	1385836	Europe
2598564	2598564	Europe
1520474	1520474	Europe
5049349	5049349	Europe
2899144	2899144	Europe
1384674	1384674	Europe
5629961	5629961	Europe
5714070	5714070	Europe
4716568	4716568	Europe
2382691	2382691	Europe
3144685	3144685	Europe
5882387	5882387	Europe
3169078	3169078	Europe
4294790	4294790	Europe
4356544	4356544	Europe
2142205	2142205	Europe
3941096	3941096	Europe
1157968	1157968	Europe
1692576	1692576	Europe
4484563	4484563	Europe
1502298	1502298	Europe
2927330	2927330	Europe
1778250	1778250	Europe
3191659	3191659	Europe
1963352	1963352	Europe
1252119	1252119	
4556065	4556065	Europe
4723943	4723943	Europe
3630130	3630130	Europe
3610270	3610270	Europe
4438694	4438694	Europe
4871163	4871163	Europe
4969991	4969991	Europe
1114664	1114664	Europe
3930468	3930468	Europe
2702256	2702256	Europe
5679535	5679535	Europe
2442327	2442327	Europe
4517010	4517010	Europe
2291027	2291027	Europe
2061907	2061907	Europe
5119967	5119967	Europe
4737861	4737861	Europe
5250461	5250461	Europe
3067216	3067216	Europe
2961401	2961401	Europe
2232385	2232385	Europe
3489550	3489550	Europe
2270101	2270101	Europe
4834166	4834166	Europe
1592153	1592153	Europe
3994059	3994059	Europe
4743885	4743885	Europe
4558472	4558472	Europe
5183920	5183920	Europe
5171523	5171523	Europe
5510560	5510560	Europe
4042887	4042887	Europe
2572674	2572674	Europe
2428417	2428417	Europe
3596825	3596825	Europe
5025192	5025192	Europe
3983927	3983927	Europe
4364317	4364317	Europe
3426526	3426526	Europe
2432476	2432476	Europe
3883310	3883310	Europe
1430817	1430817	Europe
1816684	1816684	Europe
5464888	5464888	Europe
2537271	2537271	Europe
1470701	1470701	Europe
2745943	2745943	Europe
4188930	4188930	Europe
5825125	5825125	Europe
4183616	4183616	Europe
2065943	2065943	Europe
1095718	1095718	Europe
1521216	1521216	Europe
6006510	6006510	Europe
5199790	5199790	Europe
5588705	5588705	Europe
1961446	1961446	Europe
5012326	5012326	Europe
2681440	2681440	Europe
5476568	5476568	Europe
5724133	5724133	Europe
2213826	2213826	Europe
5305067	5305067	Europe
3401319	3401319	Europe
4002276	4002276	Europe
4124624	4124624	Europe
4402028	4402028	Europe
3602937	3602937	Europe
2420433	2420433	Europe
1933675	1933675	Europe
4446813	4446813	Europe
4395772	4395772	Europe
5698440	5698440	Europe
5533139	5533139	Europe
5987765	5987765	Europe
5940263	5940263	Europe
2910788	2910788	Europe
5537394	5537394	Europe
2689203	2689203	Europe
4534973	4534973	Europe
2770573	2770573	Europe
5575888	5575888	Europe
5134705	5134705	Europe
3881152	3881152	Europe
1571976	1571976	Europe
2904074	2904074	Europe
3872943	3872943	Europe
3586010	3586010	Europe
3598373	3598373	Europe
1630693	1630693	Europe
4265247	4265247	Europe
4800933	4800933	Europe
5467492	5467492	Europe
5509015	5509015	Europe
5282493	5282493	Europe
5205061	5205061	Europe
4282752	4282752	Europe
4107143	4107143	Europe
5940810	5940810	Europe
1141468	1141468	Europe
5212353	5212353	Europe
1193174	1193174	Europe
5829742	5829742	Europe
5030335	5030335	Europe
2130972	2130972	Europe
4726850	4726850	Europe
3868615	3868615	Europe
5608391	5608391	Europe
4268413	4268413	Europe
3402874	3402874	Europe
1234943	1234943	Europe
5319762	5319762	Europe
2214474	2214474	Europe
1534482	1534482	Europe
3720359	3720359	Europe
3417969	3417969	Europe
2849185	2849185	Europe
5475131	5475131	Europe
2401243	2401243	Europe
5714342	5714342	Europe
1242268	1242268	Europe
3820785	3820785	Europe
3409295	3409295	Europe
3319048	3319048	Europe
3474387	3474387	Europe
5113383	5113383	Europe
1329795	1329795	Europe
3525855	3525855	Europe
2736629	2736629	Europe
4150019	4150019	Europe
2775066	2775066	Europe
3951111	3951111	Europe
1761487	1761487	Europe
1736980	1736980	Europe
4435109	4435109	Europe
5127800	5127800	Europe
5775869	5775869	Europe
2300746	2300746	Europe
5844995	5844995	Europe
5150474	5150474	Europe
2836951	2836951	Europe
5023865	5023865	Europe
2593033	2593033	Europe
3865381	3865381	Europe
1504322	1504322	Europe
1242438	1242438	Europe
1974729	1974729	Europe
1705855	1705855	Europe
3300598	3300598	Europe
2818265	2818265	Europe
2314942	2314942	Europe
2646973	2646973	Europe
3912104	3912104	Europe
1844851	1844851	Europe
3292899	3292899	Europe
3282090	3282090	Europe
5689065	5689065	Europe
5750010	5750010	Europe
3380355	3380355	Europe
5902438	5902438	Europe
2321023	2321023	Europe
4125763	4125763	Europe
2593548	2593548	Europe
2101515	2101515	Europe
5025473	5025473	Europe
5131719	5131719	Europe
3275003	3275003	Europe
2459249	2459249	Europe
4507245	4507245	Europe
2466579	2466579	Europe
1687778	1687778	Europe
4870374	4870374	Europe
3453879	3453879	Europe
5573423	5573423	Europe
2249809	2249809	Europe
4280124	4280124	Europe
3355059	3355059	Europe
3587268	3587268	Europe
2473479	2473479	Europe
3857505	3857505	Europe
1177522	1177522	Europe
2186464	2186464	Europe
5646900	5646900	Europe
5885455	5885455	Europe
3283411	3283411	Europe
3566629	3566629	Europe
4324003	4324003	Europe
1457049	1457049	Europe
3589251	3589251	Europe
5562329	5562329	Europe
3760474	3760474	Europe
3950816	3950816	Europe
4601432	4601432	Europe
2078569	2078569	Europe
5245091	5245091	Europe
4275887	4275887	Europe
4752994	4752994	Europe
1260431	1260431	Europe
1667657	1667657	Europe
2551998	2551998	Europe
2377525	2377525	Europe
4202446	4202446	Europe
5784185	5784185	Europe
2190896	2190896	Europe
2282863	2282863	Europe
3296998	3296998	Europe
5591252	5591252	Europe
3117943	3117943	Europe
1528280	1528280	Europe
2734154	2734154	Europe
5543145	5543145	Europe
3881358	3881358	Europe
4689941	4689941	Europe
1709410	1709410	Europe
