PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
18	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.101102489053306	0.0237680629158593	0.0135115561430512	0.188693421963562	0.010221713292774	0.209896831770939	3.4151680910139e-16			0.257944537695619			InUKBB	WBS-R_500	England-RepublicOfIrelend
19	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0515351987667754	0.250044089463721	-0.0363898681096737	0.139460265643224	0.00265587671193104	0.212552709023435	4.60939197173006e-16			0.261208374621081			InUKBB	WBS-R_500	England-RepublicOfIrelend
20	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.00661456182261667	0.882707765902246	-0.0946546948090312	0.0814255711637979	4.37524281052179e-05	0.212596460623591	1.21719887425901e-15			0.261262141446337			InUKBB	WBS-R_500	England-RepublicOfIrelend
21	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.115014459501351	0.0100556070097675	0.0275566636300613	0.20247225537264	0.0132283258943878	0.225824779183817	9.67084418231995e-17			0.277518568409616			InUKBB	WBS-R_500	England-RepublicOfIrelend
22	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0279122005621985	0.533484986841797	-0.0600955554043324	0.115919956528729	0.000779090940224392	0.226603869450197	2.06993711141755e-16			0.278476001053496			InUKBB	WBS-R_500	England-RepublicOfIrelend
23	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.100597207829241	0.0244806466236194	0.0130017655220966	0.188192650136385	0.0101197982230395	0.236723665336619	3.63128437072133e-17			0.290912330127514			InUKBB	WBS-R_500	England-RepublicOfIrelend
24	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0349973737571484	0.434893296572216	-0.122985498602865	0.052990751088568	0.00122481616989754	0.23794848292023	6.77244527336325e-17			0.29241752200059			InUKBB	WBS-R_500	England-RepublicOfIrelend
25	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0250697955857157	0.575982573061358	-0.0629445921186211	0.113084183290052	0.000628494650709568	0.238576973526215	1.45376228996681e-16			0.293189881056413			InUKBB	WBS-R_500	England-RepublicOfIrelend
26	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0468356452081742	0.295916997092015	-0.0411097972661569	0.134781087682505	0.00219357766206597	0.24077055520791	2.03209477170516e-16			0.295885597842648			InUKBB	WBS-R_500	England-RepublicOfIrelend
27	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0103393962869938	0.817607357223868	-0.0776979566364331	0.0983767492104208	0.000106903115579502	0.240877460115982	4.83477676426172e-16			0.296016974466379			InUKBB	WBS-R_500	England-RepublicOfIrelend
28	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0285349091662873	0.524390236424012	-0.0594712988398875	0.116541117172462	0.000814241041128265	0.241691700042254	9.4003049627404e-16			0.297017602916001			InUKBB	WBS-R_500	England-RepublicOfIrelend
29	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0366976934826926	0.412896322130502	-0.124680448511902	0.0512850615465168	0.00134672070694966	0.243038421262925	1.57033299259071e-15			0.298672603516725			InUKBB	WBS-R_500	England-RepublicOfIrelend
30	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0194353491007791	0.664621896896686	-0.0685900801765788	0.107460778378137	0.000377732794669156	0.243416151409858	3.31245101183619e-15			0.299136800271399			InUKBB	WBS-R_500	England-RepublicOfIrelend
31	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.00940913715785861	0.83376698619275	-0.0974472988422952	0.078629024526578	8.85318620553956e-05	0.243504683727704	7.39221027236324e-15			0.299245598615829			InUKBB	WBS-R_500	England-RepublicOfIrelend
32	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.123977384613139	0.00550326965214479	-0.21134020301636	-0.0366145662099185	0.0153703918955142	0.258875095433657	3.37735419187305e-16			0.318134467534109			InUKBB	WBS-R_500	England-RepublicOfIrelend
33	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0491049917342792	0.273107653270405	-0.0388308553163823	0.137040838784941	0.00241130021322362	0.261286403993661	4.17543362523988e-16			0.321097751288817			InUKBB	WBS-R_500	England-RepublicOfIrelend
34	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0845249696214887	0.0589338777599088	-0.172251957947501	0.00320201870452384	0.00714447048951359	0.268430873160476	1.51141961905145e-16			0.329877668454627			InUKBB	WBS-R_500	England-RepublicOfIrelend
35	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.00616968326846166	0.890545230806342	-0.081870700089883	0.0942100666268063	3.80649916331357e-05	0.268468937311465	3.40497037761605e-16			0.329924445910708			InUKBB	WBS-R_500	England-RepublicOfIrelend
36	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0180032102657743	0.687986527585671	-0.106031000242377	0.0700245797108286	0.000324115579873682	0.268793051479519	7.02255400143955e-16			0.330322753396028			InUKBB	WBS-R_500	England-RepublicOfIrelend
37	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0786906711265451	0.0787645938006748	-0.00907837663977501	0.166459718892865	0.00619222172234608	0.274985279037242	3.21369395653847e-16			0.337932450318114			InUKBB	WBS-R_500	England-RepublicOfIrelend
38	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0119799375714192	0.789300804476459	-0.0760558033863743	0.100015678529213	0.0001435189042151	0.275128798171544	6.84402551198561e-16			0.338108822569355			InUKBB	WBS-R_500	England-RepublicOfIrelend
39	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0148010860229849	0.741285059571892	-0.102833500747697	0.0732313287017277	0.000219072147459798	0.275347871254604	1.41048145813842e-15			0.338378043903735			InUKBB	WBS-R_500	England-RepublicOfIrelend
40	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0823924846334152	0.0656403611429462	-0.170135197066092	0.00535022779926202	0.00678852152406757	0.282136401869202	5.50119704011382e-16			0.346720544246599			InUKBB	WBS-R_500	England-RepublicOfIrelend
1	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.147308222393913	0.000954151970842785	-0.234389798620973	-0.060226646166853	0.0216997123848545	0.0216997123848545	0.000954151970842784			0.0260318044176066			InUKBB	WBS-R_500	England-Scotland
2	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.0783294162337248	0.0801520626927623	-0.166100968792549	0.00944213632509927	0.00613549744751611	0.027835209732832	0.000898177392387895			0.0333921815569261			InUKBB	WBS-R_500	England-Scotland
3	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.247342209935379	2.09210307525864e-08	-0.332648642558127	-0.162035777312631	0.0611781688157171	0.089013365519622	4.92841383409916e-10			0.106783835687012			InUKBB	WBS-R_500	England-Scotland
4	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0747581672921919	0.0949595828849551	-0.0130375230277606	0.162553857612144	0.00558878357688735	0.0946021513999415	5.07464212935928e-10			0.113488356852458			InUKBB	WBS-R_500	England-Scotland
5	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.114615252366959	0.0103200215981994	-0.202077110502276	-0.0271533942316419	0.0131366560751417	0.107738797733334	6.46170989274886e-11			0.129247579923674			InUKBB	WBS-R_500	England-Scotland
