PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
4	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00103388705521656	0.0251637227999276	0.0409225457325751	InUKBB	e10	NorthernIreland-RepublicOfIrelend
5	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00323290540068155	0.0252764750698239	0.0411059092975757	InUKBB	e10	NorthernIreland-RepublicOfIrelend
6	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00727918435132858	0.0258480836194858	0.0420354886448231	InUKBB	e10	NorthernIreland-RepublicOfIrelend
7	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00944881650314516	0.0268112285940144	0.0436018047491859	InUKBB	e10	NorthernIreland-RepublicOfIrelend
8	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00133770989740762	0.0268305338158901	0.0436331998981218	InUKBB	e10	NorthernIreland-RepublicOfIrelend
9	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.168115574288615	0.331726417024486	0.539470633153964	InUKBB	e10	NorthernIreland-RepublicOfIrelend
10	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0131951611309344	0.333604717221359	0.542525221949	InUKBB	e10	NorthernIreland-RepublicOfIrelend
11	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0331221225225813	0.345439808908311	0.561772059337064	InUKBB	e10	NorthernIreland-RepublicOfIrelend
12	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0168561249286388	0.348504968619055	0.566756780375277	InUKBB	e10	NorthernIreland-RepublicOfIrelend
13	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0390451490904825	0.364951359884518	0.593502751313197	InUKBB	e10	NorthernIreland-RepublicOfIrelend
14	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00773152201331704	0.365596218424603	0.594551453578259	InUKBB	e10	NorthernIreland-RepublicOfIrelend
15	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.001482011595214	0.365619912316685	0.59458998580936	InUKBB	e10	NorthernIreland-RepublicOfIrelend
16	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.000955166900647125	0.365629754351305	0.594605991434405	InUKBB	e10	NorthernIreland-RepublicOfIrelend
17	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00854115557471225	0.366416741802031	0.59588583107496	InUKBB	e10	NorthernIreland-RepublicOfIrelend
18	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0104983697276595	0.367605736130216	0.597819435063439	InUKBB	e10	NorthernIreland-RepublicOfIrelend
19	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00910044468657176	0.368499167250456	0.599272378897213	InUKBB	e10	NorthernIreland-RepublicOfIrelend
20	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00159648050353043	0.368526663038937	0.599317093968607	InUKBB	e10	NorthernIreland-RepublicOfIrelend
21	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00893460661474938	0.369387829393442	0.600717567173855	InUKBB	e10	NorthernIreland-RepublicOfIrelend
22	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00802521365056448	0.370082614979213	0.601847463379361	InUKBB	e10	NorthernIreland-RepublicOfIrelend
23	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.0117079045701129	0.371561364129498	0.604252281625481	InUKBB	e10	NorthernIreland-RepublicOfIrelend
24	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0018286375865297	0.371597437478728	0.604310945969199	InUKBB	e10	NorthernIreland-RepublicOfIrelend
25	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00126419558545715	0.371614678635239	0.60433898442843	InUKBB	e10	NorthernIreland-RepublicOfIrelend
