PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
18	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00856431443705086	0.619928219580824	0.788448090261755	InUKBB	e50	RepublicOfIrelend-Scotland
19	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.0166105438894958	0.620380075987566	0.789022778281618	InUKBB	e50	RepublicOfIrelend-Scotland
20	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0085153514268467	0.62049882717881	0.789173810525344	InUKBB	e50	RepublicOfIrelend-Scotland
21	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0019783932898528	0.620505237198094	0.789181963029623	InUKBB	e50	RepublicOfIrelend-Scotland
22	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.003413994725393	0.620524325092132	0.789206239733161	InUKBB	e50	RepublicOfIrelend-Scotland
23	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-1.13809557766847e-05	0.620524325304003	0.789206240002626	InUKBB	e50	RepublicOfIrelend-Scotland
24	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.0170449020464519	0.621000122310365	0.789811376580007	InUKBB	e50	RepublicOfIrelend-Scotland
25	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00649959441172663	0.621069306222112	0.789899367288239	InUKBB	e50	RepublicOfIrelend-Scotland
26	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00274471175240244	0.621081643685978	0.789915058540091	InUKBB	e50	RepublicOfIrelend-Scotland
27	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.00316517028842791	0.621098050602079	0.789935925474775	InUKBB	e50	RepublicOfIrelend-Scotland
28	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00517128621169816	0.621141846089019	0.789991626226812	InUKBB	e50	RepublicOfIrelend-Scotland
29	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00250307813093995	0.621152106889532	0.790004676299891	InUKBB	e50	RepublicOfIrelend-Scotland
30	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.00318893447050584	0.621168761110863	0.790025857766694	InUKBB	e50	RepublicOfIrelend-Scotland
31	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.000202848499935972	0.621168828498785	0.790025943473195	InUKBB	e50	RepublicOfIrelend-Scotland
32	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.00896740208196166	0.621300522575498	0.790193436966802	InUKBB	e50	RepublicOfIrelend-Scotland
33	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00305355100348828	0.621315792661786	0.790212858038454	InUKBB	e50	RepublicOfIrelend-Scotland
