PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
2	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.107059147998517	0.0166289797741658	0.0195230971911209	0.194595198805913	0.0114616611701684	0.0122676358180391	0.0465438295223993			0.0183476477643775			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
3	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.00883303130896604	0.843810260790921	-0.0968716556481532	0.0792055930302211	7.80224421051743e-05	0.0123456584730617	0.103727595961769			0.0184643395388343			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
4	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.127003940405014	0.00445073619501176	0.0396748272575369	0.214333053552492	0.0161300008784005	0.0284756598832647	0.00631626552175989			0.0425885953207133			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
5	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.024863074685601	0.579134418357486	-0.0631517675528783	0.11287791692408	0.000618172482821776	0.0290938272393684	0.0120675017170515			0.0435131350672021			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
6	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0835098846051777	0.0620519370810544	-0.171244408226985	0.00422463901663002	0.00697390082677009	0.0360677263331675	0.0057904844890376			0.0539433961228153			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
7	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0181441755933595	0.685673076237702	-0.106171741222924	0.069883390036205	0.000329211107962662	0.0363969376770191	0.0105523027650002			0.0544357692146334			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
8	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.0225068441055888	0.615616653475715	-0.0655129128980855	0.110526601109263	0.000506558031593277	0.0369034962128562	0.0173074501302201			0.0551933852480268			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
9	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.275185201769178	3.87023579813113e-10	-0.359828065544289	-0.190542337994067	0.0757268952727431	0.112630383315934	2.12088564606235e-09			0.168451577084548			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
10	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.011403010182396	0.799225834227253	-0.0766333246712791	0.0994393450360711	0.000130028641219827	0.112760415727862	5.65693715231892e-09			0.168646055379094			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
11	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0625626365103229	0.1624706259969	-0.150432224628158	0.0253069516075118	0.00391408348712278	0.11667451072758	5.80501705752511e-09			0.174500030622273			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
